序号,评论ID (rpid),评论内容,评论时间,Unix时间戳,层级,根评论ID,父评论ID,视频ID (oid),视频链接,视频标题,评论跳转链接
376,215490730352,看了比赛以后，感觉长生的操作没有那么难，只是在意识方面完全把我们碾压了,2024-04-05 11:36:25,1712288185,一级评论,,,880752096,https://www.bilibili.com/video/av880752096,冠军中单！黑子嗦话！长生上官婉儿第一视角,https://www.bilibili.com/video/av880752096#reply215490730352
377,215301931248,回复 @日Zi越来越Tian辣 :不是，你下过吗,2024-04-04 02:12:58,1712167978,回复,200292424608,200556099104,410277370,https://www.bilibili.com/video/av410277370,洁宝 我问你个事,https://www.bilibili.com/video/av410277370#reply215301931248
378,211752452304,突然发现我爸妈挺好的，虽然脾气比较暴躁，但他们确实很担心我，他们不会要求我怎么怎么样，而是在我想走的路鼓励我,2024-03-10 12:58:51,1710046731,一级评论,,,1801093115,https://www.bilibili.com/video/av1801093115,热搜上令人心塞的“1盘剩白菜炒饭”：新型洗脑，逼疯中国年轻人,https://www.bilibili.com/video/av1801093115#reply211752452304
379,208290885168,回复 @齐天白菜 :很明显是被手法压制了[笑哭],2024-02-16 11:00:09,1708052409,回复,203827914592,204041261824,241432984,https://www.bilibili.com/video/av241432984,【宇晨】这是一个悲伤的故事。,https://www.bilibili.com/video/av241432984#reply208290885168
380,208287922736,回复 @dubod :应该不至于吧，mc的销量和人口基数感觉泰拉还是比不了的,2024-02-16 10:36:22,1708050982,回复,208138773216,208244287776,1800645622,https://www.bilibili.com/video/av1800645622,也许，迷你世界这次真的能拯救中国的沙盒游戏....,https://www.bilibili.com/video/av1800645622#reply208287922736
381,208165051744,回复 @云龙isl :可以,2024-02-15 15:06:38,1707980798,回复,188159220320,208164310640,789102071,https://www.bilibili.com/video/av789102071,(API错误: code=62002),https://www.bilibili.com/video/av789102071#reply208165051744
382,208113075056,回复 @暮冰很闲呀 :问题我是中单啊，马超越惨我越开心[doge],2024-02-15 08:10:00,1707955800,回复,208110700720,208112994688,1650725513,https://www.bilibili.com/video/av1650725513,以前王者团队vs现在王者团战,https://www.bilibili.com/video/av1650725513#reply208113075056
383,208112865488,我觉得还是算了吧，不然真的会很单调，我都会不适应的[doge],2024-02-15 08:07:35,1707955655,回复,208110700720,208110700720,1650725513,https://www.bilibili.com/video/av1650725513,以前王者团队vs现在王者团战,https://www.bilibili.com/video/av1650725513#reply208112865488
384,207849543232,不是我五级全是史诗皮和勇者皮啊，不至于吧[doge],2024-02-13 15:16:00,1707808560,一级评论,,,307721626,https://www.bilibili.com/video/av307721626,变频空调E4不工作不制热不制冷# 家电维修 # 空,https://www.bilibili.com/video/av307721626#reply207849543232
385,207803256896,马可b罗何须克制，正常打他都打不过我[吃瓜],2024-02-13 09:38:01,1707788281,一级评论,,,454219453,https://www.bilibili.com/video/av454219453,他是唯一一位0控制英雄，却能完虐吕布，吊打铠，一个大招秒张飞,https://www.bilibili.com/video/av454219453#reply207803256896
386,207168232800,三体人时代我选择婉儿加朵莉亚,2024-02-09 08:20:17,1707438017,一级评论,,,404346701,https://www.bilibili.com/video/av404346701,婉儿飞天教学2-初窥门径：学会这个就算正式起飞啦,https://www.bilibili.com/video/av404346701#reply207168232800
387,207120871616,咳咳，就没人关注上官玩家也很喜欢小乔的嘛[傲娇],2024-02-08 22:12:28,1707401548,回复,194467730336,194467730336,705868079,https://www.bilibili.com/video/av705868079,当年素面朝天要多阴险就有多阴险,https://www.bilibili.com/video/av705868079#reply207120871616
388,207118476720,借你吉言，婉儿和朵莉亚双排16连胜了,2024-02-08 21:58:45,1707400725,一级评论,,,1100435767,https://www.bilibili.com/video/av1100435767,【王者新春会】领域展开！休想在我的BGM里面打败我,https://www.bilibili.com/video/av1100435767#reply207118476720
389,206063425472,升一就秒不了了,2024-02-02 19:44:27,1706874267,回复,126605877104,126605877104,387146297,https://www.bilibili.com/video/av387146297,嫦娥正常出装一技能瞬秒c位，你确定不试试？#国服嫦娥,https://www.bilibili.com/video/av387146297#reply206063425472
390,205670047984,真不是我说，你自己看看未来篇都有些什么[doge],2024-01-31 11:50:48,1706673048,一级评论,,,879326106,https://www.bilibili.com/video/av879326106,真丢人，屮,https://www.bilibili.com/video/av879326106#reply205670047984
391,205667047568,还不更新[生气],2024-01-31 11:28:43,1706671723,一级评论,,,879326106,https://www.bilibili.com/video/av879326106,真丢人，屮,https://www.bilibili.com/video/av879326106#reply205667047568
392,205623599312,回复 @o空白ooo :跟后期比起来，前期没难度的[doge],2024-01-31 00:36:51,1706632611,回复,205253420784,205617100032,879326106,https://www.bilibili.com/video/av879326106,真丢人，屮,https://www.bilibili.com/video/av879326106#reply205623599312
393,205326182976,回复 @不懂猫战的萌新 :世界3不难打吧，比未来的简单多了[doge],2024-01-29 06:38:45,1706481525,回复,205253420784,205253791648,879326106,https://www.bilibili.com/video/av879326106,真丢人，屮,https://www.bilibili.com/video/av879326106#reply205326182976
394,204845718736,我要听呱呱,2024-01-26 00:22:57,1706199777,一级评论,,,666801545,https://www.bilibili.com/video/av666801545,没有强度全是手法！伽罗琥珀实战击杀秀！,https://www.bilibili.com/video/av666801545#reply204845718736
395,204706361856,你不知道他在群里发链接吗？,2024-01-25 02:36:36,1706121396,回复,204584926992,204584926992,539226677,https://www.bilibili.com/video/av539226677,隔壁再怎么赚钱也不去了！留B站不走了！,https://www.bilibili.com/video/av539226677#reply204706361856
396,204706300192,这个是官方叫搞的，就是鱼姐带粉丝上分,2024-01-25 02:36:28,1706121388,回复,204584926992,204584926992,539226677,https://www.bilibili.com/video/av539226677,隔壁再怎么赚钱也不去了！留B站不走了！,https://www.bilibili.com/video/av539226677#reply204706300192
397,204706286544,大哥，你在看直播吗？,2024-01-25 02:35:34,1706121334,回复,204584926992,204584926992,539226677,https://www.bilibili.com/video/av539226677,隔壁再怎么赚钱也不去了！留B站不走了！,https://www.bilibili.com/video/av539226677#reply204706286544
398,204359590496,周围小区都下了，就我们小区没下[大哭],2024-01-22 20:00:52,1705924852,一级评论,,,879100532,https://www.bilibili.com/video/av879100532,耶耶耶！云南也加入下雪群聊了,https://www.bilibili.com/video/av879100532#reply204359590496
399,204288626192,回复 @i长安卿 :我只是说总体好多了，匹配机制那玩意儿谁都得骂呀，过年了，卧龙凤雏也多了，状态都差不多,2024-01-22 10:54:14,1705892054,回复,204235528400,204264185648,966519472,https://www.bilibili.com/video/av966519472,(API错误: code=62002),https://www.bilibili.com/video/av966519472#reply204288626192
400,204235528400,怎么说呢，王者各种机制这个游戏比上个赛季好多了，虽然还是差吧，但是希望他能进步,2024-01-21 22:36:30,1705847790,一级评论,,,966519472,https://www.bilibili.com/video/av966519472,(API错误: code=62002),https://www.bilibili.com/video/av966519472#reply204235528400
401,204235080480,王者打青铜太夸张了，掉一个大段位都已经能说明你实力不符了,2024-01-21 22:34:10,1705847650,回复,204218241648,204218241648,966519472,https://www.bilibili.com/video/av966519472,(API错误: code=62002),https://www.bilibili.com/video/av966519472#reply204235080480
402,203994595312,人家扁鹊本来伤害就高，虽然持续输出吧，但好歹是个法师，伤害是不可能低的,2024-01-20 13:00:49,1705726849,回复,203890972512,203890972512,496482931,https://www.bilibili.com/video/av496482931,S34赛季最好玩的蓝刀打野扁鹊出装教学，保安大爷用了都能上王者,https://www.bilibili.com/video/av496482931#reply203994595312
403,203981890896,回复 @伊織酱 :没必要变回去，还能和美女姐姐贴贴多好,2024-01-20 11:35:46,1705721746,回复,202013473152,203867698432,368382308,https://www.bilibili.com/video/av368382308,如果你的性别永久转变，但是你会得到1200万美元，你愿意吗？为什么？,https://www.bilibili.com/video/av368382308#reply203981890896
404,203708803616,回复 @伊織酱 :只能说你是金钱如粪土，而我觉得这是双喜临门,2024-01-18 16:11:50,1705565510,回复,202013473152,202834233072,368382308,https://www.bilibili.com/video/av368382308,如果你的性别永久转变，但是你会得到1200万美元，你愿意吗？为什么？,https://www.bilibili.com/video/av368382308#reply203708803616
405,203664138736,"老~干~妈
好~吃~吗",2024-01-18 10:15:43,1705544143,回复,203658218272,203658218272,923881292,https://www.bilibili.com/video/av923881292,中路真不是人呆的！,https://www.bilibili.com/video/av923881292#reply203664138736
406,203663298240,未成年人杀人如果情节不是特别严重的话，最高判到死缓,2024-01-18 10:07:00,1705543620,回复,203662913120,203662913120,665992565,https://www.bilibili.com/video/av665992565,你支持未成年人犯重罪后判死刑吗？,https://www.bilibili.com/video/av665992565#reply203663298240
407,203662913120,个人觉得可以判死刑的年龄应该下调一点了，而且应该重新规定一下对判刑的年限（现在的未成年人都比较早熟），对于杀人也应该重新规定一下，像视频里那样被打成重伤，第二天死了，故意伤害罪还是轻了,2024-01-18 10:04:02,1705543442,一级评论,,,665992565,https://www.bilibili.com/video/av665992565,你支持未成年人犯重罪后判死刑吗？,https://www.bilibili.com/video/av665992565#reply203662913120
408,198890749792,大家快看，这里有个老实人,2023-12-16 17:44:36,1702719876,回复,198866469200,198866469200,749871275,https://www.bilibili.com/video/av749871275,《策划眼里的姬小满》,https://www.bilibili.com/video/av749871275#reply198890749792
409,198044026304,没想到吧，第一条视频就火了,2023-12-10 21:30:53,1702215053,一级评论,,,912995633,https://www.bilibili.com/video/av912995633,火了发班级群,https://www.bilibili.com/video/av912995633#reply198044026304
410,197744110496,打个7-10不过分吧[doge],2023-12-08 22:51:54,1702047114,回复,195651837168,195651837168,236188108,https://www.bilibili.com/video/av236188108,【植物大战僵尸】第一次玩这个模式！,https://www.bilibili.com/video/av236188108#reply197744110496
411,196963978864,哈哈哈,2023-12-03 12:45:45,1701578745,一级评论,,,921727651,https://www.bilibili.com/video/av921727651,好似 半场开香槟,https://www.bilibili.com/video/av921727651#reply196963978864
412,196963756272,支持 早日火！！,2023-12-03 12:44:27,1701578667,一级评论,,,921727651,https://www.bilibili.com/video/av921727651,好似 半场开香槟,https://www.bilibili.com/video/av921727651#reply196963756272
413,196224026736,我讲句实话，就这个真的火力，比8炮阵去了加农炮强不了多少。,2023-11-28 00:03:17,1701100997,一级评论,,,292237527,https://www.bilibili.com/video/av292237527,(API错误: code=62012),https://www.bilibili.com/video/av292237527#reply196224026736
414,195998032608,不务正业[doge],2023-11-26 12:10:32,1700971832,一级评论,,,366260136,https://www.bilibili.com/video/av366260136,众所周知这是一个热血游戏,https://www.bilibili.com/video/av366260136#reply195998032608
415,195787363312,啊？,2023-11-24 21:40:19,1700833219,回复,195030063568,195030063568,578611481,https://www.bilibili.com/video/av578611481,【生日作】这一刀！木兰梦！,https://www.bilibili.com/video/av578611481#reply195787363312
416,193170067312,想要（已三连）,2023-11-06 05:48:16,1699220896,一级评论,,,234573452,https://www.bilibili.com/video/av234573452,一款模拟现实的黑客攻防游戏，你以为我在打游戏？不不不，我是在学技术！！！,https://www.bilibili.com/video/av234573452#reply193170067312
417,192141491728,已三连，求,2023-10-29 22:28:16,1698589696,一级评论,,,747097551,https://www.bilibili.com/video/av747097551,当我放弃Java选择转行网络安全的那一刻，命运的齿轮开始转动了！（网络安全/信息安全）,https://www.bilibili.com/video/av747097551#reply192141491728
418,190256384272,其实我觉得还挺简单的，拿着上官，直接从中路杀到底,2023-10-16 00:39:11,1697387951,一级评论,,,233831575,https://www.bilibili.com/video/av233831575,创新极限玩法！你试过一个人运营三条路吗？,https://www.bilibili.com/video/av233831575#reply190256384272
419,188713761184,+1,2023-10-04 18:35:51,1696415751,回复,188635987792,188635987792,234143125,https://www.bilibili.com/video/av234143125,妈妈说多少个赞，就买多少钱的iPad,https://www.bilibili.com/video/av234143125#reply188713761184
420,188650946640,快出游戏[tv_doge],2023-10-04 10:39:55,1696387195,一级评论,,,318987095,https://www.bilibili.com/video/av318987095,豌豆射手，但是鲁班七号,https://www.bilibili.com/video/av318987095#reply188650946640
421,188297413984,说实话，我觉得彩虹马我还是挺喜欢的[tv_doge],2023-10-01 21:31:31,1696167091,一级评论,,,445215775,https://www.bilibili.com/video/av445215775,你怎么这么“垃圾”？真橙武之耻，闹肚子的彩虹马,https://www.bilibili.com/video/av445215775#reply188297413984
422,181875385648,这啥啊,2023-08-20 00:21:31,1692462091,回复,181875372480,181875372480,532397136,https://www.bilibili.com/video/av532397136,”自 古 王 者 出 人 才”24.0,https://www.bilibili.com/video/av532397136#reply181875385648
423,181875372480,别人家里面的话，,2023-08-20 00:21:15,1692462075,一级评论,,,532397136,https://www.bilibili.com/video/av532397136,”自 古 王 者 出 人 才”24.0,https://www.bilibili.com/video/av532397136#reply181875372480
424,181457230896,三连，求,2023-08-17 20:16:15,1692274575,一级评论,,,489802071,https://www.bilibili.com/video/av489802071,(API错误: code=62002),https://www.bilibili.com/video/av489802071#reply181457230896
425,175657811008,回复 @一杯猹而已啦 :哦，谢谢[呲牙],2023-07-18 14:40:46,1689662446,回复,174837522736,175572213296,700818880,https://www.bilibili.com/video/av700818880,Minecraft：我走路速度好慢！课金买道具让我的速度超越飞机！一瞬间突破999万格跑到麦块地图的边界！应该没人速度可以超越我吧！？,https://www.bilibili.com/video/av700818880#reply175657811008
426,175518224624,回复 @一杯猹而已啦 :意思他没和阿神一起去YouTube吗,2023-07-17 19:10:25,1689592225,回复,174837522736,175355372736,700818880,https://www.bilibili.com/video/av700818880,Minecraft：我走路速度好慢！课金买道具让我的速度超越飞机！一瞬间突破999万格跑到麦块地图的边界！应该没人速度可以超越我吧！？,https://www.bilibili.com/video/av700818880#reply175518224624
427,175137830832,这个应该是搬运的，禾卯应该和他阿神他们一起去YouTube了（我也不太确定）,2023-07-15 18:02:41,1689415361,回复,174837522736,174837522736,700818880,https://www.bilibili.com/video/av700818880,Minecraft：我走路速度好慢！课金买道具让我的速度超越飞机！一瞬间突破999万格跑到麦块地图的边界！应该没人速度可以超越我吧！？,https://www.bilibili.com/video/av700818880#reply175137830832
428,174822351664,今天回家了，明天一定更[打call],2023-07-13 22:58:09,1689260289,回复,174676989296,174676989296,814542768186589222,https://www.bilibili.com/video/av814542768186589222,(视频不存在或已删除),https://www.bilibili.com/video/av814542768186589222#reply174822351664
429,173489355984,好吧，我哭死[大哭]，发不出来，老家CPU跟不上，没办法了，回去爆肝,2023-07-06 14:06:58,1688623618,一级评论,,,814542768186589222,https://www.bilibili.com/video/av814542768186589222,(视频不存在或已删除),https://www.bilibili.com/video/av814542768186589222#reply173489355984
430,173295891392,植物大战僵尸,2023-07-05 11:50:13,1688529013,回复,173288692288,173288692288,814542768186589222,https://www.bilibili.com/video/av814542768186589222,(视频不存在或已删除),https://www.bilibili.com/video/av814542768186589222#reply173295891392
431,172753813152,你们倒是点塔啊,2023-07-02 06:36:26,1688250986,一级评论,,,870366384,https://www.bilibili.com/video/av870366384,想要最高熟练度彩钻，居然还得打上50星？,https://www.bilibili.com/video/av870366384#reply172753813152
432,171612234416,回复 @吃饭记得叫我丶 :1,2023-06-25 01:45:07,1687628707,回复,166301593056,166398032208,996491090,https://www.bilibili.com/video/av996491090,这吉吉国王真的想笑死我,https://www.bilibili.com/video/av996491090#reply171612234416
433,170611915088,学习,2023-06-18 20:05:27,1687089927,一级评论,,,356995379,https://www.bilibili.com/video/av356995379,学编程没人敢说的实话，（附加我当初学习编程时发现的一个神器，不管你是入门学习编程还是面试刷题都可以使用）,https://www.bilibili.com/video/av356995379#reply170611915088
434,167436337856,已三连，求资料,2023-05-29 04:03:38,1685304218,一级评论,,,570434000,https://www.bilibili.com/video/av570434000,学习Python的正确顺序很重要！千万别搞反啦！！！,https://www.bilibili.com/video/av570434000#reply167436337856
435,167246144112,已三连，求密钥,2023-05-27 23:06:07,1685199967,一级评论,,,822211062,https://www.bilibili.com/video/av822211062,【附激活码】PyCharm专业版如何白嫖？PyCharm安装激活教程，一键激活，永久使用，保姆级基础，零基础也能直接上手！,https://www.bilibili.com/video/av822211062#reply167246144112
